date,country,region,region_id,client_visits
2025-01-12,Kenya,Coast,Kenya: Coast,147
2025-01-12,Kenya,Rift Valley,Kenya: Rift Valley,148
2025-01-12,Nigeria,Lagos,Nigeria: Lagos,156
2025-01-12,Nigeria,Kano,Nigeria: Kano,194
2025-01-12,Nigeria,Rivers,Nigeria: Rivers,187
2025-01-12,Uganda,Central,Uganda: Central,110
2025-01-12,Uganda,Western,Uganda: Western,105
2025-01-12,Uganda,Eastern,Uganda: Eastern,120
2025-01-12,Ghana,Greater Accra,Ghana: Greater Accra,122
2025-01-12,Ghana,Ashanti,Ghana: Ashanti,109
2025-01-12,Ghana,Northern,Ghana: Northern,153
2025-01-12,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,100
2025-01-12,Ethiopia,Oromia,Ethiopia: Oromia,105
2025-01-12,Ethiopia,Amhara,Ethiopia: Amhara,119
2025-01-12,Rwanda,Kigali,Rwanda: Kigali,92
2025-01-12,Rwanda,Northern,Rwanda: Northern,98
2025-01-12,Rwanda,Southern,Rwanda: Southern,97
2025-01-12,Malawi,Lilongwe,Malawi: Lilongwe,84
2025-01-12,Malawi,Blantyre,Malawi: Blantyre,83
2025-01-12,Malawi,Mzuzu,Malawi: Mzuzu,106
2025-01-12,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,146
2025-01-12,Tanzania,Mbeya,Tanzania: Mbeya,137
2025-01-12,Tanzania,Mwanza,Tanzania: Mwanza,115
2025-01-13,Kenya,Nairobi,Kenya: Nairobi,118
2025-01-13,Kenya,Coast,Kenya: Coast,141
2025-01-13,Kenya,Rift Valley,Kenya: Rift Valley,157
2025-01-13,Nigeria,Lagos,Nigeria: Lagos,186
2025-01-13,Nigeria,Kano,Nigeria: Kano,173
2025-01-13,Nigeria,Rivers,Nigeria: Rivers,156
2025-01-13,Uganda,Central,Uganda: Central,109
2025-01-13,Uganda,Western,Uganda: Western,86
2025-01-13,Uganda,Eastern,Uganda: Eastern,110
2025-01-13,Ghana,Greater Accra,Ghana: Greater Accra,131
2025-01-13,Ghana,Ashanti,Ghana: Ashanti,116
2025-01-13,Ghana,Northern,Ghana: Northern,129
2025-01-13,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,105
2025-01-13,Ethiopia,Oromia,Ethiopia: Oromia,92
2025-01-13,Ethiopia,Amhara,Ethiopia: Amhara,126
2025-01-13,Rwanda,Kigali,Rwanda: Kigali,109
2025-01-13,Rwanda,Northern,Rwanda: Northern,84
2025-01-13,Rwanda,Southern,Rwanda: Southern,87
2025-01-13,Malawi,Lilongwe,Malawi: Lilongwe,90
2025-01-13,Malawi,Blantyre,Malawi: Blantyre,69
2025-01-13,Malawi,Mzuzu,Malawi: Mzuzu,74
2025-01-13,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,140
2025-01-13,Tanzania,Mbeya,Tanzania: Mbeya,129
2025-01-13,Tanzania,Mwanza,Tanzania: Mwanza,112
2025-01-14,Kenya,Nairobi,Kenya: Nairobi,123
2025-01-14,Kenya,Coast,Kenya: Coast,108
2025-01-14,Kenya,Rift Valley,Kenya: Rift Valley,132
2025-01-14,Nigeria,Lagos,Nigeria: Lagos,153
2025-01-14,Nigeria,Kano,Nigeria: Kano,174
2025-01-14,Nigeria,Rivers,Nigeria: Rivers,196
2025-01-14,Uganda,Central,Uganda: Central,131
2025-01-14,Uganda,Western,Uganda: Western,118
2025-01-14,Uganda,Eastern,Uganda: Eastern,101
2025-01-14,Ghana,Greater Accra,Ghana: Greater Accra,109
2025-01-14,Ghana,Ashanti,Ghana: Ashanti,127
2025-01-14,Ghana,Northern,Ghana: Northern,131
2025-01-14,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,107
2025-01-14,Ethiopia,Oromia,Ethiopia: Oromia,100
2025-01-14,Ethiopia,Amhara,Ethiopia: Amhara,125
2025-01-14,Rwanda,Kigali,Rwanda: Kigali,96
2025-01-14,Rwanda,Northern,Rwanda: Northern,95
2025-01-14,Rwanda,Southern,Rwanda: Southern,90
2025-01-14,Malawi,Lilongwe,Malawi: Lilongwe,85
2025-01-14,Malawi,Blantyre,Malawi: Blantyre,78
2025-01-14,Malawi,Mzuzu,Malawi: Mzuzu,98
2025-01-14,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,134
2025-01-14,Tanzania,Mbeya,Tanzania: Mbeya,115
2025-01-14,Tanzania,Mwanza,Tanzania: Mwanza,126
2025-01-15,Kenya,Nairobi,Kenya: Nairobi,110
2025-01-15,Kenya,Coast,Kenya: Coast,106
2025-01-15,Kenya,Rift Valley,Kenya: Rift Valley,140
2025-01-15,Nigeria,Lagos,Nigeria: Lagos,162
2025-01-15,Nigeria,Kano,Nigeria: Kano,191
2025-01-15,Nigeria,Rivers,Nigeria: Rivers,179
2025-01-15,Uganda,Central,Uganda: Central,130
2025-01-15,Uganda,Western,Uganda: Western,96
2025-01-15,Uganda,Eastern,Uganda: Eastern,119
2025-01-15,Ghana,Greater Accra,Ghana: Greater Accra,125
2025-01-15,Ghana,Ashanti,Ghana: Ashanti,132
2025-01-15,Ghana,Northern,Ghana: Northern,151
2025-01-15,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,95
2025-01-15,Ethiopia,Oromia,Ethiopia: Oromia,99
2025-01-15,Ethiopia,Amhara,Ethiopia: Amhara,89
2025-01-15,Rwanda,Kigali,Rwanda: Kigali,87
2025-01-15,Rwanda,Northern,Rwanda: Northern,84
2025-01-15,Rwanda,Southern,Rwanda: Southern,102
2025-01-15,Malawi,Lilongwe,Malawi: Lilongwe,79
2025-01-15,Malawi,Blantyre,Malawi: Blantyre,78
2025-01-15,Malawi,Mzuzu,Malawi: Mzuzu,85
2025-01-15,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,123
2025-01-15,Tanzania,Mbeya,Tanzania: Mbeya,119
2025-01-15,Tanzania,Mwanza,Tanzania: Mwanza,107
2025-01-16,Kenya,Nairobi,Kenya: Nairobi,135
2025-01-16,Kenya,Coast,Kenya: Coast,102
2025-01-16,Kenya,Rift Valley,Kenya: Rift Valley,127
2025-01-16,Nigeria,Lagos,Nigeria: Lagos,154
2025-01-16,Nigeria,Kano,Nigeria: Kano,171
2025-01-16,Nigeria,Rivers,Nigeria: Rivers,185
2025-01-16,Uganda,Central,Uganda: Central,130
2025-01-16,Uganda,Western,Uganda: Western,106
2025-01-16,Uganda,Eastern,Uganda: Eastern,123
2025-01-16,Ghana,Greater Accra,Ghana: Greater Accra,120
2025-01-16,Ghana,Ashanti,Ghana: Ashanti,114
2025-01-16,Ghana,Northern,Ghana: Northern,120
2025-01-16,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,95
2025-01-16,Ethiopia,Oromia,Ethiopia: Oromia,102
2025-01-16,Ethiopia,Amhara,Ethiopia: Amhara,120
2025-01-16,Rwanda,Kigali,Rwanda: Kigali,102
2025-01-16,Rwanda,Northern,Rwanda: Northern,81
2025-01-16,Rwanda,Southern,Rwanda: Southern,92
2025-01-16,Malawi,Lilongwe,Malawi: Lilongwe,90
2025-01-16,Malawi,Blantyre,Malawi: Blantyre,80
2025-01-16,Malawi,Mzuzu,Malawi: Mzuzu,92
2025-01-16,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,124
2025-01-16,Tanzania,Mbeya,Tanzania: Mbeya,101
2025-01-16,Tanzania,Mwanza,Tanzania: Mwanza,100
2025-01-17,Kenya,Nairobi,Kenya: Nairobi,144
2025-01-17,Kenya,Coast,Kenya: Coast,127
2025-01-17,Kenya,Rift Valley,Kenya: Rift Valley,116
2025-01-17,Nigeria,Lagos,Nigeria: Lagos,162
2025-01-17,Nigeria,Kano,Nigeria: Kano,190
2025-01-17,Nigeria,Rivers,Nigeria: Rivers,156
2025-01-17,Uganda,Central,Uganda: Central,135
2025-01-17,Uganda,Western,Uganda: Western,100
2025-01-17,Uganda,Eastern,Uganda: Eastern,126
2025-01-17,Ghana,Greater Accra,Ghana: Greater Accra,107
2025-01-17,Ghana,Ashanti,Ghana: Ashanti,105
2025-01-17,Ghana,Northern,Ghana: Northern,120
2025-01-17,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,91
2025-01-17,Ethiopia,Oromia,Ethiopia: Oromia,92
2025-01-17,Ethiopia,Amhara,Ethiopia: Amhara,102
2025-01-17,Rwanda,Kigali,Rwanda: Kigali,94
2025-01-17,Rwanda,Northern,Rwanda: Northern,84
2025-01-17,Rwanda,Southern,Rwanda: Southern,92
2025-01-17,Malawi,Lilongwe,Malawi: Lilongwe,70
2025-01-17,Malawi,Blantyre,Malawi: Blantyre,74
2025-01-17,Malawi,Mzuzu,Malawi: Mzuzu,83
2025-01-17,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,144
2025-01-17,Tanzania,Mbeya,Tanzania: Mbeya,104
2025-01-17,Tanzania,Mwanza,Tanzania: Mwanza,90
2025-01-18,Kenya,Nairobi,Kenya: Nairobi,178
2025-01-18,Kenya,Coast,Kenya: Coast,152
2025-01-18,Kenya,Rift Valley,Kenya: Rift Valley,139
2025-01-18,Nigeria,Lagos,Nigeria: Lagos,162
2025-01-18,Nigeria,Kano,Nigeria: Kano,247
2025-01-18,Nigeria,Rivers,Nigeria: Rivers,241
2025-01-18,Uganda,Central,Uganda: Central,109
2025-01-18,Uganda,Western,Uganda: Western,118
2025-01-18,Uganda,Eastern,Uganda: Eastern,155
2025-01-18,Ghana,Greater Accra,Ghana: Greater Accra,128
2025-01-18,Ghana,Ashanti,Ghana: Ashanti,133
2025-01-18,Ghana,Northern,Ghana: Northern,145
2025-01-18,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,98
2025-01-18,Ethiopia,Oromia,Ethiopia: Oromia,95
2025-01-18,Ethiopia,Amhara,Ethiopia: Amhara,138
2025-01-18,Rwanda,Kigali,Rwanda: Kigali,89
2025-01-18,Rwanda,Northern,Rwanda: Northern,104
2025-01-18,Rwanda,Southern,Rwanda: Southern,120
2025-01-18,Malawi,Lilongwe,Malawi: Lilongwe,86
2025-01-18,Malawi,Blantyre,Malawi: Blantyre,78
2025-01-18,Malawi,Mzuzu,Malawi: Mzuzu,113
2025-01-18,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,156
2025-01-18,Tanzania,Mbeya,Tanzania: Mbeya,129
2025-01-18,Tanzania,Mwanza,Tanzania: Mwanza,148
2025-01-19,Kenya,Nairobi,Kenya: Nairobi,171
2025-01-19,Kenya,Coast,Kenya: Coast,137
2025-01-19,Kenya,Rift Valley,Kenya: Rift Valley,128
2025-01-19,Nigeria,Lagos,Nigeria: Lagos,167
2025-01-19,Nigeria,Kano,Nigeria: Kano,200
2025-01-19,Nigeria,Rivers,Nigeria: Rivers,188
2025-01-19,Uganda,Central,Uganda: Central,145
2025-01-19,Uganda,Western,Uganda: Western,95
2025-01-19,Uganda,Eastern,Uganda: Eastern,103
2025-01-19,Ghana,Greater Accra,Ghana: Greater Accra,125
2025-01-19,Ghana,Ashanti,Ghana: Ashanti,121
2025-01-19,Ghana,Northern,Ghana: Northern,127
2025-01-19,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,82
2025-01-19,Ethiopia,Oromia,Ethiopia: Oromia,104
2025-01-19,Ethiopia,Amhara,Ethiopia: Amhara,113
2025-01-19,Rwanda,Kigali,Rwanda: Kigali,105
2025-01-19,Rwanda,Northern,Rwanda: Northern,93
2025-01-19,Rwanda,Southern,Rwanda: Southern,99
2025-01-19,Malawi,Lilongwe,Malawi: Lilongwe,102
2025-01-19,Malawi,Blantyre,Malawi: Blantyre,67
2025-01-19,Malawi,Mzuzu,Malawi: Mzuzu,96
2025-01-19,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,112
2025-01-19,Tanzania,Mbeya,Tanzania: Mbeya,114
2025-01-19,Tanzania,Mwanza,Tanzania: Mwanza,105
2025-01-20,Kenya,Nairobi,Kenya: Nairobi,148
2025-01-20,Kenya,Coast,Kenya: Coast,119
2025-01-20,Kenya,Rift Valley,Kenya: Rift Valley,127
2025-01-20,Nigeria,Lagos,Nigeria: Lagos,140
2025-01-20,Nigeria,Kano,Nigeria: Kano,170
2025-01-20,Nigeria,Rivers,Nigeria: Rivers,159
2025-01-20,Uganda,Central,Uganda: Central,124
2025-01-20,Uganda,Western,Uganda: Western,91
2025-01-20,Uganda,Eastern,Uganda: Eastern,124
2025-01-20,Ghana,Greater Accra,Ghana: Greater Accra,92
2025-01-20,Ghana,Ashanti,Ghana: Ashanti,105
2025-01-20,Ghana,Northern,Ghana: Northern,143
2025-01-20,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,86
2025-01-20,Ethiopia,Oromia,Ethiopia: Oromia,81
2025-01-20,Ethiopia,Amhara,Ethiopia: Amhara,104
2025-01-20,Rwanda,Kigali,Rwanda: Kigali,85
2025-01-20,Rwanda,Northern,Rwanda: Northern,76
2025-01-20,Rwanda,Southern,Rwanda: Southern,80
2025-01-20,Malawi,Lilongwe,Malawi: Lilongwe,105
2025-01-20,Malawi,Blantyre,Malawi: Blantyre,68
2025-01-20,Malawi,Mzuzu,Malawi: Mzuzu,66
2025-01-20,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,139
2025-01-20,Tanzania,Mbeya,Tanzania: Mbeya,119
2025-01-20,Tanzania,Mwanza,Tanzania: Mwanza,100
2025-01-21,Kenya,Nairobi,Kenya: Nairobi,123
2025-01-21,Kenya,Coast,Kenya: Coast,127
2025-01-21,Kenya,Rift Valley,Kenya: Rift Valley,122
2025-01-21,Nigeria,Lagos,Nigeria: Lagos,125
2025-01-21,Nigeria,Kano,Nigeria: Kano,204
2025-01-21,Nigeria,Rivers,Nigeria: Rivers,163
2025-01-21,Uganda,Central,Uganda: Central,135
2025-01-21,Uganda,Western,Uganda: Western,113
2025-01-21,Uganda,Eastern,Uganda: Eastern,97
2025-01-21,Ghana,Greater Accra,Ghana: Greater Accra,120
2025-01-21,Ghana,Ashanti,Ghana: Ashanti,106
2025-01-21,Ghana,Northern,Ghana: Northern,98
2025-01-21,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,85
2025-01-21,Ethiopia,Oromia,Ethiopia: Oromia,96
2025-01-21,Ethiopia,Amhara,Ethiopia: Amhara,96
2025-01-21,Rwanda,Kigali,Rwanda: Kigali,85
2025-01-21,Rwanda,Northern,Rwanda: Northern,92
2025-01-21,Rwanda,Southern,Rwanda: Southern,90
2025-01-21,Malawi,Lilongwe,Malawi: Lilongwe,74
2025-01-21,Malawi,Blantyre,Malawi: Blantyre,74
2025-01-21,Malawi,Mzuzu,Malawi: Mzuzu,83
2025-01-21,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,90
2025-01-21,Tanzania,Mbeya,Tanzania: Mbeya,116
2025-01-21,Tanzania,Mwanza,Tanzania: Mwanza,111
2025-01-22,Kenya,Nairobi,Kenya: Nairobi,134
2025-01-22,Kenya,Coast,Kenya: Coast,128
2025-01-22,Kenya,Rift Valley,Kenya: Rift Valley,116
2025-01-22,Nigeria,Lagos,Nigeria: Lagos,159
2025-01-22,Nigeria,Kano,Nigeria: Kano,144
2025-01-22,Nigeria,Rivers,Nigeria: Rivers,176
2025-01-22,Uganda,Central,Uganda: Central,139
2025-01-22,Uganda,Western,Uganda: Western,89
2025-01-22,Uganda,Eastern,Uganda: Eastern,98
2025-01-22,Ghana,Greater Accra,Ghana: Greater Accra,100
2025-01-22,Ghana,Ashanti,Ghana: Ashanti,113
2025-01-22,Ghana,Northern,Ghana: Northern,107
2025-01-22,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,92
2025-01-22,Ethiopia,Oromia,Ethiopia: Oromia,99
2025-01-22,Ethiopia,Amhara,Ethiopia: Amhara,105
2025-01-22,Rwanda,Kigali,Rwanda: Kigali,71
2025-01-22,Rwanda,Northern,Rwanda: Northern,90
2025-01-22,Rwanda,Southern,Rwanda: Southern,96
2025-01-22,Malawi,Lilongwe,Malawi: Lilongwe,87
2025-01-22,Malawi,Blantyre,Malawi: Blantyre,71
2025-01-22,Malawi,Mzuzu,Malawi: Mzuzu,82
2025-01-22,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,131
2025-01-22,Tanzania,Mbeya,Tanzania: Mbeya,131
2025-01-22,Tanzania,Mwanza,Tanzania: Mwanza,95
2025-01-23,Kenya,Nairobi,Kenya: Nairobi,147
2025-01-23,Kenya,Coast,Kenya: Coast,115
2025-01-23,Kenya,Rift Valley,Kenya: Rift Valley,121
2025-01-23,Nigeria,Lagos,Nigeria: Lagos,128
2025-01-23,Nigeria,Kano,Nigeria: Kano,164
2025-01-23,Nigeria,Rivers,Nigeria: Rivers,150
2025-01-23,Uganda,Central,Uganda: Central,110
2025-01-23,Uganda,Western,Uganda: Western,87
2025-01-23,Uganda,Eastern,Uganda: Eastern,101
2025-01-23,Ghana,Greater Accra,Ghana: Greater Accra,102
2025-01-23,Ghana,Ashanti,Ghana: Ashanti,112
2025-01-23,Ghana,Northern,Ghana: Northern,99
2025-01-23,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,74
2025-01-23,Ethiopia,Oromia,Ethiopia: Oromia,93
2025-01-23,Ethiopia,Amhara,Ethiopia: Amhara,91
2025-01-23,Rwanda,Kigali,Rwanda: Kigali,95
2025-01-23,Rwanda,Northern,Rwanda: Northern,82
2025-01-23,Rwanda,Southern,Rwanda: Southern,92
2025-01-23,Malawi,Lilongwe,Malawi: Lilongwe,91
2025-01-23,Malawi,Blantyre,Malawi: Blantyre,65
2025-01-23,Malawi,Mzuzu,Malawi: Mzuzu,75
2025-01-23,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,127
2025-01-23,Tanzania,Mbeya,Tanzania: Mbeya,114
2025-01-23,Tanzania,Mwanza,Tanzania: Mwanza,102
2025-01-24,Kenya,Nairobi,Kenya: Nairobi,149
2025-01-24,Kenya,Coast,Kenya: Coast,112
2025-01-24,Kenya,Rift Valley,Kenya: Rift Valley,122
2025-01-24,Nigeria,Lagos,Nigeria: Lagos,150
2025-01-24,Nigeria,Kano,Nigeria: Kano,151
2025-01-24,Nigeria,Rivers,Nigeria: Rivers,166
2025-01-24,Uganda,Central,Uganda: Central,130
2025-01-24,Uganda,Western,Uganda: Western,101
2025-01-24,Uganda,Eastern,Uganda: Eastern,104
2025-01-24,Ghana,Greater Accra,Ghana: Greater Accra,103
2025-01-24,Ghana,Ashanti,Ghana: Ashanti,113
2025-01-24,Ghana,Northern,Ghana: Northern,126
2025-01-24,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,91
2025-01-24,Ethiopia,Oromia,Ethiopia: Oromia,86
2025-01-24,Ethiopia,Amhara,Ethiopia: Amhara,101
2025-01-24,Rwanda,Kigali,Rwanda: Kigali,89
2025-01-24,Rwanda,Northern,Rwanda: Northern,71
2025-01-24,Rwanda,Southern,Rwanda: Southern,87
2025-01-24,Malawi,Lilongwe,Malawi: Lilongwe,61
2025-01-24,Malawi,Blantyre,Malawi: Blantyre,70
2025-01-24,Malawi,Mzuzu,Malawi: Mzuzu,84
2025-01-24,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,124
2025-01-24,Tanzania,Mbeya,Tanzania: Mbeya,103
2025-01-24,Tanzania,Mwanza,Tanzania: Mwanza,106
2025-01-25,Kenya,Nairobi,Kenya: Nairobi,177
2025-01-25,Kenya,Coast,Kenya: Coast,156
2025-01-25,Kenya,Rift Valley,Kenya: Rift Valley,143
2025-01-25,Nigeria,Lagos,Nigeria: Lagos,181
2025-01-25,Nigeria,Kano,Nigeria: Kano,220
2025-01-25,Nigeria,Rivers,Nigeria: Rivers,166
2025-01-25,Uganda,Central,Uganda: Central,131
2025-01-25,Uganda,Western,Uganda: Western,130
2025-01-25,Uganda,Eastern,Uganda: Eastern,136
2025-01-25,Ghana,Greater Accra,Ghana: Greater Accra,129
2025-01-25,Ghana,Ashanti,Ghana: Ashanti,110
2025-01-25,Ghana,Northern,Ghana: Northern,138
2025-01-25,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,96
2025-01-25,Ethiopia,Oromia,Ethiopia: Oromia,109
2025-01-25,Ethiopia,Amhara,Ethiopia: Amhara,107
2025-01-25,Rwanda,Kigali,Rwanda: Kigali,90
2025-01-25,Rwanda,Northern,Rwanda: Northern,75
2025-01-25,Rwanda,Southern,Rwanda: Southern,115
2025-01-25,Malawi,Lilongwe,Malawi: Lilongwe,89
2025-01-25,Malawi,Blantyre,Malawi: Blantyre,81
2025-01-25,Malawi,Mzuzu,Malawi: Mzuzu,93
2025-01-25,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,123
2025-01-25,Tanzania,Mbeya,Tanzania: Mbeya,111
2025-01-25,Tanzania,Mwanza,Tanzania: Mwanza,110
2025-01-26,Kenya,Nairobi,Kenya: Nairobi,131
2025-01-26,Kenya,Coast,Kenya: Coast,128
2025-01-26,Kenya,Rift Valley,Kenya: Rift Valley,120
2025-01-26,Nigeria,Lagos,Nigeria: Lagos,190
2025-01-26,Nigeria,Kano,Nigeria: Kano,198
2025-01-26,Nigeria,Rivers,Nigeria: Rivers,192
2025-01-26,Uganda,Central,Uganda: Central,121
2025-01-26,Uganda,Western,Uganda: Western,120
2025-01-26,Uganda,Eastern,Uganda: Eastern,110
2025-01-26,Ghana,Greater Accra,Ghana: Greater Accra,113
2025-01-26,Ghana,Ashanti,Ghana: Ashanti,120
2025-01-26,Ghana,Northern,Ghana: Northern,135
2025-01-26,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,99
2025-01-26,Ethiopia,Oromia,Ethiopia: Oromia,91
2025-01-26,Ethiopia,Amhara,Ethiopia: Amhara,100
2025-01-26,Rwanda,Kigali,Rwanda: Kigali,97
2025-01-26,Rwanda,Northern,Rwanda: Northern,92
2025-01-26,Rwanda,Southern,Rwanda: Southern,89
2025-01-26,Malawi,Lilongwe,Malawi: Lilongwe,71
2025-01-26,Malawi,Blantyre,Malawi: Blantyre,70
2025-01-26,Malawi,Mzuzu,Malawi: Mzuzu,90
2025-01-26,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,147
2025-01-26,Tanzania,Mbeya,Tanzania: Mbeya,102
2025-01-26,Tanzania,Mwanza,Tanzania: Mwanza,106
2025-01-27,Kenya,Nairobi,Kenya: Nairobi,122
2025-01-27,Kenya,Coast,Kenya: Coast,127
2025-01-27,Kenya,Rift Valley,Kenya: Rift Valley,117
2025-01-27,Nigeria,Lagos,Nigeria: Lagos,132
2025-01-27,Nigeria,Kano,Nigeria: Kano,171
2025-01-27,Nigeria,Rivers,Nigeria: Rivers,154
2025-01-27,Uganda,Central,Uganda: Central,97
2025-01-27,Uganda,Western,Uganda: Western,85
2025-01-27,Uganda,Eastern,Uganda: Eastern,119
2025-01-27,Ghana,Greater Accra,Ghana: Greater Accra,106
2025-01-27,Ghana,Ashanti,Ghana: Ashanti,107
2025-01-27,Ghana,Northern,Ghana: Northern,111
2025-01-27,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,86
2025-01-27,Ethiopia,Oromia,Ethiopia: Oromia,89
2025-01-27,Ethiopia,Amhara,Ethiopia: Amhara,98
2025-01-27,Rwanda,Kigali,Rwanda: Kigali,83
2025-01-27,Rwanda,Northern,Rwanda: Northern,84
2025-01-27,Rwanda,Southern,Rwanda: Southern,84
2025-01-27,Malawi,Lilongwe,Malawi: Lilongwe,69
2025-01-27,Malawi,Blantyre,Malawi: Blantyre,61
2025-01-27,Malawi,Mzuzu,Malawi: Mzuzu,61
2025-01-27,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,135
2025-01-27,Tanzania,Mbeya,Tanzania: Mbeya,113
2025-01-27,Tanzania,Mwanza,Tanzania: Mwanza,92
2025-01-28,Kenya,Nairobi,Kenya: Nairobi,122
2025-01-28,Kenya,Coast,Kenya: Coast,103
2025-01-28,Kenya,Rift Valley,Kenya: Rift Valley,135
2025-01-28,Nigeria,Lagos,Nigeria: Lagos,124
2025-01-28,Nigeria,Kano,Nigeria: Kano,163
2025-01-28,Nigeria,Rivers,Nigeria: Rivers,157
2025-01-28,Uganda,Central,Uganda: Central,119
2025-01-28,Uganda,Western,Uganda: Western,92
2025-01-28,Uganda,Eastern,Uganda: Eastern,83
2025-01-28,Ghana,Greater Accra,Ghana: Greater Accra,99
2025-01-28,Ghana,Ashanti,Ghana: Ashanti,95
2025-01-28,Ghana,Northern,Ghana: Northern,113
2025-01-28,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,95
2025-01-28,Ethiopia,Oromia,Ethiopia: Oromia,71
2025-01-28,Ethiopia,Amhara,Ethiopia: Amhara,86
2025-01-28,Rwanda,Kigali,Rwanda: Kigali,77
2025-01-28,Rwanda,Northern,Rwanda: Northern,74
2025-01-28,Rwanda,Southern,Rwanda: Southern,89
2025-01-28,Malawi,Lilongwe,Malawi: Lilongwe,74
2025-01-28,Malawi,Blantyre,Malawi: Blantyre,67
2025-01-28,Malawi,Mzuzu,Malawi: Mzuzu,71
2025-01-28,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,114
2025-01-28,Tanzania,Mbeya,Tanzania: Mbeya,111
2025-01-28,Tanzania,Mwanza,Tanzania: Mwanza,92
2025-01-29,Kenya,Nairobi,Kenya: Nairobi,135
2025-01-29,Kenya,Coast,Kenya: Coast,110
2025-01-29,Kenya,Rift Valley,Kenya: Rift Valley,128
2025-01-29,Nigeria,Lagos,Nigeria: Lagos,141
2025-01-29,Nigeria,Kano,Nigeria: Kano,166
2025-01-29,Nigeria,Rivers,Nigeria: Rivers,157
2025-01-29,Uganda,Central,Uganda: Central,108
2025-01-29,Uganda,Western,Uganda: Western,95
2025-01-29,Uganda,Eastern,Uganda: Eastern,105
2025-01-29,Ghana,Greater Accra,Ghana: Greater Accra,88
2025-01-29,Ghana,Ashanti,Ghana: Ashanti,120
2025-01-29,Ghana,Northern,Ghana: Northern,91
2025-01-29,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,77
2025-01-29,Ethiopia,Oromia,Ethiopia: Oromia,84
2025-01-29,Ethiopia,Amhara,Ethiopia: Amhara,97
2025-01-29,Rwanda,Kigali,Rwanda: Kigali,94
2025-01-29,Rwanda,Northern,Rwanda: Northern,62
2025-01-29,Rwanda,Southern,Rwanda: Southern,78
2025-01-29,Malawi,Lilongwe,Malawi: Lilongwe,59
2025-01-29,Malawi,Blantyre,Malawi: Blantyre,64
2025-01-29,Malawi,Mzuzu,Malawi: Mzuzu,77
2025-01-29,Tanzania,Dar es Salaam,Tanzania: Dar es Salaam,129
2025-01-29,Tanzania,Mbeya,Tanzania: Mbeya,104
2025-01-29,Tanzania,Mwanza,Tanzania: Mwanza,109
2025-01-30,Kenya,Nairobi,Kenya: Nairobi,132
2025-01-30,Kenya,Coast,Kenya: Coast,104
2025-01-30,Kenya,Rift Valley,Kenya: Rift Valley,99
2025-01-30,Nigeria,Lagos,Nigeria: Lagos,147
2025-01-30,Nigeria,Kano,Nigeria: Kano,135
2025-01-30,Nigeria,Rivers,Nigeria: Rivers,177
2025-01-30,Uganda,Central,Uganda: Central,106
2025-01-30,Uganda,Western,Uganda: Western,103
2025-01-30,Uganda,Eastern,Uganda: Eastern,94
2025-01-30,Ghana,Greater Accra,Ghana: Greater Accra,103
2025-01-30,Ghana,Ashanti,Ghana: Ashanti,106
2025-01-30,Ghana,Northern,Ghana: Northern,111
2025-01-30,Ethiopia,Addis Ababa,Ethiopia: Addis Ababa,78
2025-01-30,Ethiopia,Oromia,Ethiopia: Oromia,88
2025-01-30,Ethiopia,Amhara,Ethiopia: Amhara,84
2025-01-30,Rwanda,Kigali,Rwanda: Kigali,71
2025-01-30,Rwanda,Northern,Rwanda: Northern,85
2025-01-30,Rwanda,Southern,Rwanda: Southern,88
